order_id,order_date,month_num,month_name,quarter,region,store_id,customer_id,category,sub_category,sku,quantity,unit_price,unit_cost,discount_pct,revenue,cogs,profit,payment_method,sales_channel
ORD-145363,2023-12-26,12,December,Q4,South,STR-SO-03,CUST-90913,Clothing,Kids Wear,SKU-KDW-001,18,1948.86,1367.91,5,33325.51,24622.38,8703.13,Cash,In-Store
ORD-145364,2023-01-30,1,January,Q1,North,STR-NO-02,CUST-89615,Electronics,Camera,SKU-CAM-002,8,18493.31,12100.27,10,133151.83,96802.16,36349.67,UPI,In-Store
ORD-145365,2023-11-19,11,November,Q4,West,STR-WE-05,CUST-21224,Beauty,Skincare,SKU-SKN-002,20,869.33,602.76,20,13909.28,12055.2,1854.08,Cash,Online
ORD-145366,2023-02-08,2,February,Q1,South,STR-SO-06,CUST-73624,Furniture,Table,SKU-TBL-002,14,20890.25,11955.3,0,292463.5,167374.2,125089.3,Credit Card,App
ORD-145367,2023-03-13,3,March,Q1,West,STR-WE-03,CUST-49600,Groceries,Dairy,SKU-DAI-001,1,380.67,189.64,0,380.67,189.64,191.03,EMI,In-Store
ORD-145368,2023-07-03,7,July,Q3,South,STR-SO-01,CUST-58860,Furniture,Table,SKU-TBL-001,3,40349.24,26824.59,15,102890.56,80473.77,22416.79,Credit Card,App
ORD-145369,2023-01-12,1,January,Q1,South,STR-SO-02,CUST-31399,Furniture,Table,SKU-TBL-001,19,25044.57,16260.17,15,404469.81,308943.23,95526.58,EMI,Online
ORD-145370,2023-10-15,10,October,Q4,South,STR-SO-10,CUST-45350,Clothing,Kids Wear,SKU-KDW-002,18,2458.77,1399.11,0,44257.86,25183.98,19073.88,Credit Card,Online
ORD-145371,2023-02-04,2,February,Q1,North,STR-NO-03,CUST-30010,Electronics,Laptop,SKU-LAP-001,10,38457.93,23144.19,15,326892.4,231441.9,95450.5,Credit Card,App
ORD-145372,2023-07-08,7,July,Q3,North,STR-NO-10,CUST-40424,Clothing,Footwear,SKU-FTW-002,1,1191.36,931.25,15,1012.66,931.25,81.41,UPI,Online
ORD-145373,2023-01-30,1,January,Q1,North,STR-NO-02,CUST-47852,Clothing,Accessories,SKU-ACC-002,8,3967.91,2584.09,0,31743.28,20672.72,11070.56,Debit Card,In-Store
ORD-145374,2023-01-03,1,January,Q1,East,STR-EA-09,CUST-45860,Furniture,Table,SKU-TBL-002,5,45275.45,31758.61,0,226377.25,158793.05,67584.2,Cash,In-Store
ORD-145375,2023-10-04,10,October,Q4,South,STR-SO-05,CUST-44500,Electronics,Headphones,SKU-HDP-002,19,75260.99,35092.18,20,1143967.05,666751.42,477215.63,EMI,In-Store
ORD-145376,2023-06-18,6,June,Q2,West,STR-WE-10,CUST-65897,Sports,Fitness,SKU-FIT-001,18,7184.43,5167.38,0,129319.74,93012.84,36306.9,Cash,In-Store
ORD-145377,2023-11-08,11,November,Q4,West,STR-WE-07,CUST-63633,Groceries,Snacks,SKU-SNK-002,14,441.35,222.84,0,6178.9,3119.76,3059.14,Cash,In-Store
ORD-145378,2023-02-26,2,February,Q1,East,STR-EA-07,CUST-78704,Electronics,Laptop,SKU-LAP-001,15,16885.24,9687.03,10,227950.74,145305.45,82645.29,EMI,Online
ORD-145379,2023-07-04,7,July,Q3,North,STR-NO-03,CUST-32330,Clothing,Footwear,SKU-FTW-002,15,1242.56,895.72,5,17706.48,13435.8,4270.68,EMI,Online
ORD-145380,2023-12-24,12,December,Q4,East,STR-EA-05,CUST-49683,Groceries,Beverages,SKU-BEV-003,14,449.55,312.58,5,5979.01,4376.12,1602.89,Cash,Online
ORD-145381,2023-05-21,5,May,Q2,West,STR-WE-05,CUST-78945,Electronics,Laptop,SKU-LAP-002,7,57999.97,55305.7,0,405999.79,387139.9,18859.89,UPI,In-Store
ORD-145382,2023-05-25,5,May,Q2,North,STR-NO-05,CUST-49693,Groceries,Staples,SKU-STP-001,12,454.74,213.97,10,4911.19,2567.64,2343.55,UPI,In-Store
ORD-145383,2023-03-02,3,March,Q1,Central,STR-CE-06,CUST-25841,Beauty,Skincare,SKU-SKN-001,7,2149.46,1494.12,15,12789.29,10458.84,2330.45,EMI,Online
ORD-145384,2023-09-08,9,September,Q3,North,STR-NO-01,CUST-20932,Groceries,Staples,SKU-STP-001,8,266.91,191.5,15,1814.99,1532.0,282.99,Credit Card,In-Store
ORD-145385,2023-07-17,7,July,Q3,South,STR-SO-02,CUST-34677,Groceries,Fresh Produce,SKU-FRP-002,18,356.87,267.56,10,5781.29,4816.08,965.21,Debit Card,Online
ORD-145386,2023-05-29,5,May,Q2,West,STR-WE-02,CUST-14389,Furniture,Sofa,SKU-SOF-002,14,35084.55,24325.63,10,442065.33,340558.82,101506.51,UPI,Online
ORD-145387,2023-06-21,6,June,Q2,East,STR-EA-08,CUST-98697,Sports,Swimming,SKU-SWM-001,6,6024.98,3437.27,15,30727.4,20623.62,10103.78,Credit Card,Online
ORD-145388,2023-06-06,6,June,Q2,Central,STR-CE-04,CUST-91707,Electronics,Laptop,SKU-LAP-001,9,77509.76,45464.66,20,558070.27,409181.94,148888.33,Credit Card,App
ORD-145389,2023-12-15,12,December,Q4,North,STR-NO-03,CUST-11815,Clothing,Footwear,SKU-FTW-001,4,743.05,412.22,15,2526.37,1648.88,877.49,EMI,In-Store
ORD-145390,2023-11-22,11,November,Q4,East,STR-EA-03,CUST-52780,Groceries,Staples,SKU-STP-001,8,478.34,237.32,15,3252.71,1898.56,1354.15,Cash,App
ORD-145391,2023-01-25,1,January,Q1,North,STR-NO-08,CUST-83456,Sports,Fitness,SKU-FIT-003,4,1852.41,884.05,10,6668.68,3536.2,3132.48,Cash,In-Store
ORD-145392,2023-10-25,10,October,Q4,North,STR-NO-10,CUST-47936,Groceries,Fresh Produce,SKU-FRP-001,12,209.82,102.31,0,2517.84,1227.72,1290.12,EMI,In-Store
ORD-145393,2023-12-20,12,December,Q4,South,STR-SO-03,CUST-26348,Beauty,Makeup,SKU-MKP-002,20,1026.81,622.59,0,20536.2,12451.8,8084.4,EMI,Online
ORD-145394,2023-10-23,10,October,Q4,East,STR-EA-06,CUST-96817,Groceries,Staples,SKU-STP-002,20,188.27,132.2,5,3577.13,2644.0,933.13,Cash,In-Store
ORD-145395,2023-10-06,10,October,Q4,North,STR-NO-04,CUST-67146,Electronics,Camera,SKU-CAM-001,11,66987.38,37130.05,15,626332.0,408430.55,217901.45,EMI,App
ORD-145396,2023-12-11,12,December,Q4,North,STR-NO-03,CUST-34727,Sports,Cricket,SKU-CRI-001,13,1160.4,547.42,0,15085.2,7116.46,7968.74,EMI,Online
ORD-145397,2023-04-23,4,April,Q2,North,STR-NO-08,CUST-35194,Electronics,Headphones,SKU-HDP-003,4,55565.02,38762.52,5,211147.08,155050.08,56097.0,Debit Card,Online
ORD-145398,2023-01-09,1,January,Q1,South,STR-SO-08,CUST-20323,Clothing,Kids Wear,SKU-KDW-001,18,4225.15,2559.71,0,76052.7,46074.78,29977.92,Debit Card,App
ORD-145399,2023-02-24,2,February,Q1,South,STR-SO-07,CUST-34222,Electronics,Mobile,SKU-MOB-002,7,71051.37,40980.58,5,472491.61,286864.06,185627.55,Debit Card,In-Store
ORD-145400,2023-11-30,11,November,Q4,East,STR-EA-03,CUST-59316,Sports,Fitness,SKU-FIT-001,4,6894.02,4948.83,0,27576.08,19795.32,7780.76,Credit Card,In-Store
ORD-145401,2023-02-22,2,February,Q1,West,STR-WE-02,CUST-75381,Beauty,Perfume,SKU-PRF-002,2,1569.32,946.75,10,2824.78,1893.5,931.28,Credit Card,Online
ORD-145402,2023-01-21,1,January,Q1,South,STR-SO-06,CUST-95117,Groceries,Snacks,SKU-SNK-001,1,323.73,227.11,0,323.73,227.11,96.62,UPI,Online
ORD-145403,2023-11-09,11,November,Q4,East,STR-EA-10,CUST-45272,Electronics,Mobile,SKU-MOB-001,4,73690.62,35975.33,0,294762.48,143901.32,150861.16,EMI,In-Store
ORD-145404,2023-09-30,9,September,Q3,South,STR-SO-10,CUST-52231,Sports,Swimming,SKU-SWM-001,16,7159.82,5229.4,0,114557.12,83670.4,30886.72,Cash,App
ORD-145405,2023-05-22,5,May,Q2,Central,STR-CE-06,CUST-69257,Electronics,Headphones,SKU-HDP-003,20,35776.37,17132.81,15,608198.29,342656.2,265542.09,EMI,App
ORD-145406,2023-04-11,4,April,Q2,North,STR-NO-10,CUST-25583,Groceries,Snacks,SKU-SNK-003,4,58.49,38.11,20,187.17,152.44,34.73,Debit Card,Online
ORD-145407,2023-06-25,6,June,Q2,West,STR-WE-06,CUST-39253,Clothing,Kids Wear,SKU-KDW-002,10,3811.58,2381.98,0,38115.8,23819.8,14296.0,EMI,In-Store
ORD-145408,2023-08-12,8,August,Q3,West,STR-WE-04,CUST-75395,Groceries,Snacks,SKU-SNK-003,14,421.01,334.56,0,5894.14,4683.84,1210.3,Cash,In-Store
ORD-145409,2023-07-25,7,July,Q3,South,STR-SO-09,CUST-58791,Beauty,Skincare,SKU-SKN-001,18,508.02,352.42,15,7772.71,6343.56,1429.15,Debit Card,In-Store
ORD-145410,2023-07-10,7,July,Q3,South,STR-SO-02,CUST-92452,Electronics,Tablet,SKU-TAB-001,4,13569.98,10147.43,20,43423.94,40589.72,2834.22,Credit Card,Online
ORD-145411,2023-05-31,5,May,Q2,Central,STR-CE-02,CUST-16416,Groceries,Dairy,SKU-DAI-002,10,255.98,164.49,0,2559.8,1644.9,914.9,Cash,In-Store
ORD-145412,2023-11-08,11,November,Q4,North,STR-NO-03,CUST-44101,Furniture,Table,SKU-TBL-002,13,16658.72,8242.77,0,216563.36,107156.01,109407.35,Cash,In-Store
ORD-145413,2023-05-20,5,May,Q2,South,STR-SO-09,CUST-51699,Electronics,Camera,SKU-CAM-002,20,12830.39,6601.0,0,256607.8,132020.0,124587.8,EMI,In-Store
ORD-145414,2023-02-17,2,February,Q1,North,STR-NO-08,CUST-34763,Groceries,Beverages,SKU-BEV-003,18,42.67,27.62,0,768.06,497.16,270.9,UPI,Online
ORD-145415,2023-12-06,12,December,Q4,Central,STR-CE-10,CUST-41170,Furniture,Bed,SKU-BED-001,4,18382.97,9768.15,0,73531.88,39072.6,34459.28,EMI,In-Store
ORD-145416,2023-04-02,4,April,Q2,North,STR-NO-04,CUST-59487,Sports,Badminton,SKU-BAD-002,7,1389.07,713.3,10,8751.14,4993.1,3758.04,EMI,Online
ORD-145417,2023-05-10,5,May,Q2,West,STR-WE-01,CUST-10103,Furniture,Sofa,SKU-SOF-001,4,6343.51,2867.46,5,24105.34,11469.84,12635.5,Debit Card,In-Store
ORD-145418,2023-04-29,4,April,Q2,Central,STR-CE-10,CUST-77619,Sports,Cricket,SKU-CRI-002,10,6667.52,3125.82,5,63341.44,31258.2,32083.24,Debit Card,Online
ORD-145419,2023-03-18,3,March,Q1,Central,STR-CE-02,CUST-33991,Sports,Football,SKU-FOT-002,2,901.25,584.81,0,1802.5,1169.62,632.88,Credit Card,App
ORD-145420,2023-05-26,5,May,Q2,Central,STR-CE-08,CUST-68111,Clothing,Kids Wear,SKU-KDW-002,18,2402.57,1519.67,15,36759.32,27354.06,9405.26,EMI,In-Store
ORD-145421,2023-03-05,3,March,Q1,West,STR-WE-06,CUST-50756,Electronics,Mobile,SKU-MOB-001,13,63675.99,30056.68,20,662230.3,390736.84,271493.46,EMI,App
ORD-145422,2023-09-25,9,September,Q3,North,STR-NO-06,CUST-85621,Electronics,Mobile,SKU-MOB-003,19,22686.93,21950.98,20,344841.34,417068.62,-72227.28,Debit Card,App
ORD-145423,2023-01-06,1,January,Q1,South,STR-SO-08,CUST-81138,Beauty,Haircare,SKU-HRC-001,13,2741.88,1277.35,0,35644.44,16605.55,19038.89,EMI,In-Store
ORD-145424,2023-06-18,6,June,Q2,East,STR-EA-10,CUST-54112,Beauty,Skincare,SKU-SKN-001,9,1228.43,648.83,0,11055.87,5839.47,5216.4,EMI,App
ORD-145425,2023-11-12,11,November,Q4,South,STR-SO-05,CUST-19874,Groceries,Dairy,SKU-DAI-001,2,279.41,187.97,5,530.88,375.94,154.94,UPI,Online
ORD-145426,2023-07-25,7,July,Q3,South,STR-SO-04,CUST-39772,Clothing,Women Wear,SKU-WMW-002,14,4457.52,3266.43,0,62405.28,45730.02,16675.26,Credit Card,Online
ORD-145427,2023-10-10,10,October,Q4,North,STR-NO-08,CUST-86856,Electronics,Tablet,SKU-TAB-002,2,56684.54,33889.83,15,96363.72,67779.66,28584.06,EMI,App
ORD-145428,2023-09-09,9,September,Q3,West,STR-WE-07,CUST-90356,Beauty,Makeup,SKU-MKP-002,19,1707.43,1276.24,10,29197.05,24248.56,4948.49,UPI,Online
ORD-145429,2023-09-11,9,September,Q3,Central,STR-CE-05,CUST-68412,Groceries,Dairy,SKU-DAI-002,1,177.69,131.54,20,142.15,131.54,10.61,Debit Card,App
ORD-145430,2023-05-11,5,May,Q2,North,STR-NO-03,CUST-78395,Clothing,Footwear,SKU-FTW-001,20,4476.9,3183.55,10,80584.2,63671.0,16913.2,Cash,App
ORD-145431,2023-08-10,8,August,Q3,East,STR-EA-06,CUST-72934,Electronics,Laptop,SKU-LAP-002,18,73023.02,66149.85,15,1117252.21,1190697.3,-73445.09,Debit Card,Online
ORD-145432,2023-10-10,10,October,Q4,West,STR-WE-03,CUST-71218,Groceries,Snacks,SKU-SNK-002,6,235.06,161.41,0,1410.36,968.46,441.9,Debit Card,Online
ORD-145433,2023-08-19,8,August,Q3,North,STR-NO-09,CUST-56808,Groceries,Fresh Produce,SKU-FRP-002,6,83.21,60.03,15,424.37,360.18,64.19,Credit Card,App
ORD-145434,2023-02-07,2,February,Q1,East,STR-EA-04,CUST-32723,Groceries,Fresh Produce,SKU-FRP-002,4,197.57,126.88,0,790.28,507.52,282.76,EMI,App
ORD-145435,2023-05-27,5,May,Q2,West,STR-WE-01,CUST-30470,Electronics,Mobile,SKU-MOB-003,15,42153.35,39411.04,0,632300.25,591165.6,41134.65,EMI,In-Store
ORD-145436,2023-02-09,2,February,Q1,West,STR-WE-02,CUST-68775,Electronics,Headphones,SKU-HDP-003,7,15713.72,7324.9,0,109996.04,51274.3,58721.74,Credit Card,Online
ORD-145437,2023-08-18,8,August,Q3,West,STR-WE-04,CUST-53315,Clothing,Footwear,SKU-FTW-003,15,2483.79,1969.31,15,31668.32,29539.65,2128.67,Credit Card,In-Store
ORD-145438,2023-06-05,6,June,Q2,East,STR-EA-04,CUST-43123,Sports,Swimming,SKU-SWM-001,17,2319.38,1186.29,0,39429.46,20166.93,19262.53,Cash,In-Store
ORD-145439,2023-07-16,7,July,Q3,West,STR-WE-01,CUST-60635,Furniture,Sofa,SKU-SOF-001,13,22320.58,16556.66,20,232134.03,215236.58,16897.45,EMI,In-Store
ORD-145440,2023-11-10,11,November,Q4,West,STR-WE-07,CUST-73045,Beauty,Perfume,SKU-PRF-001,1,511.88,269.02,0,511.88,269.02,242.86,Credit Card,Online
ORD-145441,2023-10-13,10,October,Q4,Central,STR-CE-08,CUST-57957,Clothing,Accessories,SKU-ACC-001,16,4399.91,2569.26,0,70398.56,41108.16,29290.4,Debit Card,In-Store
ORD-145442,2023-05-04,5,May,Q2,South,STR-SO-02,CUST-95030,Groceries,Staples,SKU-STP-002,2,184.31,84.78,0,368.62,169.56,199.06,Cash,Online
ORD-145443,2023-04-28,4,April,Q2,West,STR-WE-07,CUST-93392,Electronics,Tablet,SKU-TAB-001,17,48151.64,29698.05,5,777648.99,504866.85,272782.14,EMI,In-Store
ORD-145444,2023-11-15,11,November,Q4,West,STR-WE-05,CUST-55360,Beauty,Makeup,SKU-MKP-002,4,1003.47,547.27,0,4013.88,2189.08,1824.8,EMI,App
ORD-145445,2023-01-08,1,January,Q1,Central,STR-CE-09,CUST-92013,Furniture,Bed,SKU-BED-001,6,43550.59,21130.85,20,209042.83,126785.1,82257.73,Cash,App
ORD-145446,2023-08-04,8,August,Q3,West,STR-WE-06,CUST-60466,Furniture,Chair,SKU-CHR-002,7,29448.64,22593.62,0,206140.48,158155.34,47985.14,Debit Card,Online
ORD-145447,2023-08-20,8,August,Q3,West,STR-WE-02,CUST-97896,Electronics,Headphones,SKU-HDP-001,19,73297.37,58321.38,15,1183752.53,1108106.22,75646.31,Cash,In-Store
ORD-145448,2023-01-15,1,January,Q1,East,STR-EA-02,CUST-14020,Groceries,Dairy,SKU-DAI-002,11,288.47,158.66,0,3173.17,1745.26,1427.91,Debit Card,In-Store
ORD-145449,2023-09-07,9,September,Q3,Central,STR-CE-08,CUST-30899,Furniture,Chair,SKU-CHR-001,6,49619.04,34755.6,0,297714.24,208533.6,89180.64,EMI,In-Store
ORD-145450,2023-03-16,3,March,Q1,East,STR-EA-04,CUST-78964,Sports,Badminton,SKU-BAD-002,20,6199.9,2956.55,0,123998.0,59131.0,64867.0,Credit Card,In-Store
ORD-145451,2023-06-12,6,June,Q2,North,STR-NO-03,CUST-34837,Groceries,Beverages,SKU-BEV-002,6,172.11,120.72,0,1032.66,724.32,308.34,Debit Card,In-Store
ORD-145452,2023-06-13,6,June,Q2,East,STR-EA-03,CUST-44827,Furniture,Chair,SKU-CHR-002,3,11666.2,7797.57,0,34998.6,23392.71,11605.89,EMI,In-Store
ORD-145453,2023-01-16,1,January,Q1,North,STR-NO-03,CUST-10799,Sports,Football,SKU-FOT-001,2,3812.16,2084.09,0,7624.32,4168.18,3456.14,EMI,App
ORD-145454,2023-09-17,9,September,Q3,Central,STR-CE-01,CUST-43185,Groceries,Snacks,SKU-SNK-001,5,483.23,357.51,0,2416.15,1787.55,628.6,Cash,In-Store
ORD-145455,2023-03-21,3,March,Q1,West,STR-WE-05,CUST-53593,Beauty,Haircare,SKU-HRC-002,9,1496.03,765.57,0,13464.27,6890.13,6574.14,UPI,Online
ORD-145456,2023-02-25,2,February,Q1,East,STR-EA-03,CUST-53397,Clothing,Accessories,SKU-ACC-002,20,2986.99,1416.91,15,50778.83,28338.2,22440.63,Credit Card,In-Store
ORD-145457,2023-03-11,3,March,Q1,East,STR-EA-02,CUST-81209,Groceries,Beverages,SKU-BEV-003,5,63.63,44.5,15,270.43,222.5,47.93,EMI,App
ORD-145458,2023-04-21,4,April,Q2,West,STR-WE-01,CUST-41009,Beauty,Makeup,SKU-MKP-002,9,1825.85,1158.32,10,14789.38,10424.88,4364.5,UPI,Online
ORD-145459,2023-02-07,2,February,Q1,East,STR-EA-06,CUST-91982,Electronics,Camera,SKU-CAM-001,17,30992.17,19425.63,0,526866.89,330235.71,196631.18,Debit Card,In-Store
ORD-145460,2023-10-25,10,October,Q4,West,STR-WE-02,CUST-54841,Beauty,Haircare,SKU-HRC-002,2,1090.58,700.91,15,1853.99,1401.82,452.17,UPI,In-Store
ORD-145461,2023-09-02,9,September,Q3,West,STR-WE-08,CUST-33514,Beauty,Skincare,SKU-SKN-001,9,1430.8,1065.38,0,12877.2,9588.42,3288.78,UPI,In-Store
ORD-145462,2023-06-28,6,June,Q2,North,STR-NO-09,CUST-41119,Electronics,Laptop,SKU-LAP-002,5,15830.17,14791.13,15,67278.22,73955.65,-6677.43,EMI,App
ORD-145463,2023-05-09,5,May,Q2,East,STR-EA-05,CUST-74898,Clothing,Footwear,SKU-FTW-003,12,2695.68,1397.58,20,25878.53,16770.96,9107.57,UPI,In-Store
ORD-145464,2023-06-01,6,June,Q2,West,STR-WE-01,CUST-60825,Sports,Football,SKU-FOT-002,5,576.4,291.19,0,2882.0,1455.95,1426.05,Debit Card,Online
ORD-145465,2023-04-15,4,April,Q2,North,STR-NO-05,CUST-16354,Electronics,Laptop,SKU-LAP-002,13,49866.74,44414.86,10,583440.86,577393.18,6047.68,EMI,App
ORD-145466,2023-10-22,10,October,Q4,West,STR-WE-10,CUST-67232,Furniture,Sofa,SKU-SOF-002,8,34893.99,19172.54,0,279151.92,153380.32,125771.6,Debit Card,App
ORD-145467,2023-09-14,9,September,Q3,East,STR-EA-05,CUST-48958,Electronics,Camera,SKU-CAM-002,3,29784.84,23048.53,15,75951.34,69145.59,6805.75,UPI,Online
ORD-145468,2023-11-17,11,November,Q4,South,STR-SO-01,CUST-52089,Beauty,Haircare,SKU-HRC-001,8,464.66,227.31,5,3531.42,1818.48,1712.94,EMI,Online
ORD-145469,2023-03-03,3,March,Q1,East,STR-EA-04,CUST-87456,Clothing,Footwear,SKU-FTW-003,13,3760.62,2630.1,0,48888.06,34191.3,14696.76,EMI,In-Store
ORD-145470,2023-01-22,1,January,Q1,East,STR-EA-09,CUST-47985,Clothing,Men Wear,SKU-MNW-002,1,2317.61,1500.51,15,1969.97,1500.51,469.46,EMI,In-Store
ORD-145471,2023-09-21,9,September,Q3,North,STR-NO-07,CUST-41149,Sports,Swimming,SKU-SWM-001,9,6953.73,5401.67,0,62583.57,48615.03,13968.54,Credit Card,App
ORD-145472,2023-04-21,4,April,Q2,South,STR-SO-10,CUST-62127,Groceries,Dairy,SKU-DAI-002,5,352.5,192.37,0,1762.5,961.85,800.65,UPI,App
ORD-145473,2023-09-27,9,September,Q3,West,STR-WE-10,CUST-53113,Sports,Football,SKU-FOT-001,13,4105.16,3247.5,0,53367.08,42217.5,11149.58,Debit Card,App
ORD-145474,2023-11-24,11,November,Q4,Central,STR-CE-06,CUST-12602,Groceries,Beverages,SKU-BEV-003,14,131.8,83.1,0,1845.2,1163.4,681.8,Credit Card,In-Store
ORD-145475,2023-04-12,4,April,Q2,North,STR-NO-07,CUST-65353,Furniture,Bed,SKU-BED-001,1,48865.04,35180.2,10,43978.54,35180.2,8798.34,Cash,App
ORD-145476,2023-03-11,3,March,Q1,West,STR-WE-05,CUST-45952,Clothing,Kids Wear,SKU-KDW-002,12,2422.54,1476.21,0,29070.48,17714.52,11355.96,Debit Card,Online
ORD-145477,2023-05-30,5,May,Q2,West,STR-WE-06,CUST-52177,Beauty,Personal Care,SKU-PRC-002,9,1927.69,1015.27,15,14746.83,9137.43,5609.4,EMI,In-Store
ORD-145478,2023-04-27,4,April,Q2,North,STR-NO-02,CUST-46116,Clothing,Accessories,SKU-ACC-001,7,3923.9,2626.98,0,27467.3,18388.86,9078.44,Debit Card,Online
ORD-145479,2023-12-03,12,December,Q4,Central,STR-CE-08,CUST-52381,Furniture,Wardrobe,SKU-WRD-001,6,35917.03,21023.64,0,215502.18,126141.84,89360.34,Cash,In-Store
ORD-145480,2023-07-26,7,July,Q3,North,STR-NO-07,CUST-49323,Furniture,Table,SKU-TBL-001,18,40695.73,29467.95,0,732523.14,530423.1,202100.04,Debit Card,In-Store
ORD-145481,2023-12-29,12,December,Q4,North,STR-NO-07,CUST-43660,Groceries,Staples,SKU-STP-001,9,498.28,298.59,0,4484.52,2687.31,1797.21,UPI,App
ORD-145482,2023-11-26,11,November,Q4,North,STR-NO-03,CUST-94074,Clothing,Kids Wear,SKU-KDW-001,10,2876.83,1717.69,10,25891.47,17176.9,8714.57,UPI,App
ORD-145483,2023-01-22,1,January,Q1,West,STR-WE-09,CUST-23554,Clothing,Accessories,SKU-ACC-002,3,4590.72,2452.67,5,13083.55,7358.01,5725.54,EMI,In-Store
ORD-145484,2023-05-19,5,May,Q2,Central,STR-CE-01,CUST-66742,Electronics,Laptop,SKU-LAP-001,4,12569.18,7087.86,0,50276.72,28351.44,21925.28,Credit Card,App
ORD-145485,2023-02-12,2,February,Q1,North,STR-NO-10,CUST-94660,Furniture,Wardrobe,SKU-WRD-001,16,48449.96,29238.95,0,775199.36,467823.2,307376.16,Cash,App
ORD-145486,2023-11-04,11,November,Q4,East,STR-EA-08,CUST-34152,Electronics,Laptop,SKU-LAP-002,6,47496.25,46057.37,10,256479.75,276344.22,-19864.47,UPI,In-Store
ORD-145487,2023-04-06,4,April,Q2,Central,STR-CE-01,CUST-41943,Electronics,Mobile,SKU-MOB-001,12,31824.59,15276.06,5,362800.33,183312.72,179487.61,Debit Card,In-Store
ORD-145488,2023-06-29,6,June,Q2,South,STR-SO-03,CUST-51817,Electronics,Tablet,SKU-TAB-002,6,78094.68,46280.54,15,398282.87,277683.24,120599.63,EMI,In-Store
ORD-145489,2023-10-02,10,October,Q4,East,STR-EA-03,CUST-94344,Furniture,Chair,SKU-CHR-002,10,27870.99,18169.27,0,278709.9,181692.7,97017.2,UPI,In-Store
ORD-145490,2023-11-03,11,November,Q4,West,STR-WE-03,CUST-69439,Electronics,Camera,SKU-CAM-001,5,74478.52,35639.05,20,297914.08,178195.25,119718.83,Debit Card,Online
ORD-145491,2023-05-20,5,May,Q2,South,STR-SO-02,CUST-92539,Clothing,Women Wear,SKU-WMW-001,3,2805.01,1664.03,0,8415.03,4992.09,3422.94,Credit Card,Online
ORD-145492,2023-04-13,4,April,Q2,West,STR-WE-02,CUST-35150,Clothing,Footwear,SKU-FTW-001,11,3593.71,2366.44,0,39530.81,26030.84,13499.97,Debit Card,Online
ORD-145493,2023-01-09,1,January,Q1,West,STR-WE-01,CUST-85058,Sports,Fitness,SKU-FIT-002,15,2992.02,1983.95,15,38148.26,29759.25,8389.01,Debit Card,Online
ORD-145494,2023-12-15,12,December,Q4,South,STR-SO-09,CUST-65633,Beauty,Makeup,SKU-MKP-003,5,2042.57,979.47,20,8170.28,4897.35,3272.93,Debit Card,App
ORD-145495,2023-11-25,11,November,Q4,South,STR-SO-02,CUST-90354,Clothing,Accessories,SKU-ACC-002,16,3703.22,2381.47,15,50363.79,38103.52,12260.27,Debit Card,In-Store
ORD-145496,2023-05-04,5,May,Q2,North,STR-NO-02,CUST-45267,Electronics,Mobile,SKU-MOB-001,1,20207.39,14496.05,0,20207.39,14496.05,5711.34,Credit Card,In-Store
ORD-145497,2023-01-23,1,January,Q1,West,STR-WE-09,CUST-45062,Electronics,Camera,SKU-CAM-001,18,47934.97,33914.54,10,776546.51,610461.72,166084.79,Debit Card,App
ORD-145498,2023-11-30,11,November,Q4,Central,STR-CE-01,CUST-10819,Sports,Swimming,SKU-SWM-002,20,3056.34,2163.0,0,61126.8,43260.0,17866.8,EMI,In-Store
ORD-145499,2023-11-02,11,November,Q4,West,STR-WE-10,CUST-70635,Clothing,Women Wear,SKU-WMW-001,2,1291.22,672.51,15,2195.07,1345.02,850.05,Debit Card,In-Store
ORD-145500,2023-01-09,1,January,Q1,West,STR-WE-03,CUST-39737,Groceries,Fresh Produce,SKU-FRP-002,13,141.94,77.66,5,1752.96,1009.58,743.38,UPI,In-Store
ORD-145501,2023-07-13,7,July,Q3,Central,STR-CE-09,CUST-85721,Sports,Fitness,SKU-FIT-002,2,6731.82,4846.02,0,13463.64,9692.04,3771.6,Cash,In-Store
ORD-145502,2023-09-08,9,September,Q3,South,STR-SO-08,CUST-71068,Groceries,Snacks,SKU-SNK-001,7,268.67,179.93,0,1880.69,1259.51,621.18,Cash,App
ORD-145503,2023-12-09,12,December,Q4,West,STR-WE-02,CUST-45168,Electronics,Camera,SKU-CAM-001,2,24764.83,12563.71,20,39623.73,25127.42,14496.31,UPI,App
ORD-145504,2023-04-25,4,April,Q2,East,STR-EA-09,CUST-44226,Sports,Football,SKU-FOT-001,6,6070.04,3170.76,0,36420.24,19024.56,17395.68,UPI,App
ORD-145505,2023-12-03,12,December,Q4,North,STR-NO-02,CUST-68057,Clothing,Men Wear,SKU-MNW-002,11,2951.86,1404.88,15,27599.89,15453.68,12146.21,Credit Card,Online
ORD-145506,2023-05-16,5,May,Q2,North,STR-NO-04,CUST-69931,Groceries,Staples,SKU-STP-001,18,205.6,128.48,10,3330.72,2312.64,1018.08,Debit Card,In-Store
ORD-145507,2023-08-11,8,August,Q3,South,STR-SO-04,CUST-91447,Sports,Swimming,SKU-SWM-002,14,275.68,182.03,10,3473.57,2548.42,925.15,UPI,App
